*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/spp_dev2.ini

trace_0 /home/functionmain/桌面/Pythia/traces/403.gcc-16B.champsimtrace.xz
adding L2C_PREFETCHER: SPP_dev2
Initialize SIGNATURE TABLE
ST_SET: 1
ST_WAY: 256
ST_TAG_BIT: 16
ST_TAG_MASK: ffff

Initialize PATTERN TABLE
PT_SET: 512
PT_WAY: 4
SIG_DELTA_BIT: 7
C_SIG_BIT: 4
C_DELTA_BIT: 4

Initialize PREFETCH FILTER
FILTER_SET: 1024
fill_threshold: 90
pf_threshold: 40

Initialize SHIP state
warmup_instructions 100000000
simulation_instructions 500000000
champsim_seed 169
measure_ipc 0
measure_ipc_epoch 1000
measure_dram_bw 1
measure_dram_bw_epoch 256
measure_cache_acc 1
measure_cache_acc_epoch 1024
l1d_perfect 0
l2c_perfect 0
llc_perfect 0
l1d_semi_perfect 0
l2c_semi_perfect 0
llc_semi_perfect 0
semi_perfect_cache_page_buffer_size 64

num_cpus 1
cpu_freq 4000
dram_io_freq 2400
page_size 4096
block_size 64
max_read_per_cycle 8
max_fill_per_cycle 1
dram_channels 1
log2_dram_channels 0
dram_ranks 1
dram_banks 8
dram_rows 65536
dram_columns 128
dram_row_size 8
dram_size 4096
dram_pages 1048576

fetch_width 6
decode_width 6
exec_width 4
lq_width 2
sq_width 2
retire_width 4
scheduler_size 128
branch_mispredict_penalty 20
rob_size 256
lq_size 72
sq_size 56
num_instr_destinations_sparc 4
num_instr_destinations 2
num_instr_sources 4

itlb_set 16
itlb_way 8
itlb_rq_size 16
itlb_wq_size 16
itlb_pq_size 0
itlb_mshr_size 8
itlb_latency 1

dtlb_set 16
dtlb_way 4
dtlb_rq_size 16
dtlb_wq_size 16
dtlb_pq_size 0
dtlb_mshr_size 8
dtlb_latency 1

stlb_set 128
stlb_way 12
stlb_rq_size 32
stlb_wq_size 32
stlb_pq_size 0
stlb_mshr_size 16
stlb_latency 8

l1i_size 32
l1i_set 64
l1i_way 8
l1i_rq_size 64
l1i_wq_size 64
l1i_pq_size 8
l1i_mshr_size 8
l1i_latency 1

l1d_size 32
l1d_set 64
l1d_way 8
l1d_rq_size 64
l1d_wq_size 64
l1d_pq_size 8
l1d_mshr_size 16
l1d_latency 4

l2c_size 256
l2c_set 512
l2c_way 8
l2c_rq_size 32
l2c_wq_size 32
l2c_pq_size 32
l2c_mshr_size 32
l2c_latency 10

llc_size 2048
llc_set 2048
llc_way 16
llc_rq_size 32
llc_wq_size 32
llc_pq_size 32
llc_mshr_size 64
llc_latency 20

dram_channel_width 8
dram_wq_size 64
dram_rq_size 64
tRP 15
tRCD 15
tCAS 12.5
dram_dbus_turn_around_time 30
dram_write_high_wm 56
dram_write_low_wm 48
min_dram_writes_per_switch 16
dram_mtps 2400
dram_dbus_return_time 13


Heartbeat CPU  0 instructions:    1000000 cycles:     453077 heartbeat IPC: 2.20713 cumulative IPC: 2.20713 (Simulation time: 0 hr 0 min 1 sec) 
Heartbeat CPU  0 instructions:    2000000 cycles:     861359 heartbeat IPC: 2.44929 cumulative IPC: 2.32191 (Simulation time: 0 hr 0 min 3 sec) 
Heartbeat CPU  0 instructions:    3000003 cycles:    1299549 heartbeat IPC: 2.28212 cumulative IPC: 2.30850 (Simulation time: 0 hr 0 min 4 sec) 
Heartbeat CPU  0 instructions:    4000000 cycles:    1765800 heartbeat IPC: 2.14476 cumulative IPC: 2.26526 (Simulation time: 0 hr 0 min 6 sec) 
Heartbeat CPU  0 instructions:    5000000 cycles:    2181292 heartbeat IPC: 2.40679 cumulative IPC: 2.29222 (Simulation time: 0 hr 0 min 8 sec) 
Heartbeat CPU  0 instructions:    6000000 cycles:    2658649 heartbeat IPC: 2.09487 cumulative IPC: 2.25679 (Simulation time: 0 hr 0 min 9 sec) 
Heartbeat CPU  0 instructions:    7000002 cycles:    3082296 heartbeat IPC: 2.36046 cumulative IPC: 2.27103 (Simulation time: 0 hr 0 min 11 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    3488503 heartbeat IPC: 2.46179 cumulative IPC: 2.29325 (Simulation time: 0 hr 0 min 13 sec) 
Heartbeat CPU  0 instructions:    9000003 cycles:    3937173 heartbeat IPC: 2.22882 cumulative IPC: 2.28590 (Simulation time: 0 hr 0 min 14 sec) 
Heartbeat CPU  0 instructions:   10000001 cycles:    4377848 heartbeat IPC: 2.26924 cumulative IPC: 2.28423 (Simulation time: 0 hr 0 min 16 sec) 
Heartbeat CPU  0 instructions:   11000000 cycles:    4782061 heartbeat IPC: 2.47394 cumulative IPC: 2.30026 (Simulation time: 0 hr 0 min 17 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:    5196292 heartbeat IPC: 2.41411 cumulative IPC: 2.30934 (Simulation time: 0 hr 0 min 19 sec) 
Heartbeat CPU  0 instructions:   13000001 cycles:    5649430 heartbeat IPC: 2.20684 cumulative IPC: 2.30112 (Simulation time: 0 hr 0 min 21 sec) 
Heartbeat CPU  0 instructions:   14000003 cycles:    6084744 heartbeat IPC: 2.29720 cumulative IPC: 2.30084 (Simulation time: 0 hr 0 min 22 sec) 
Heartbeat CPU  0 instructions:   15000000 cycles:    6489858 heartbeat IPC: 2.46843 cumulative IPC: 2.31130 (Simulation time: 0 hr 0 min 24 sec) 
Heartbeat CPU  0 instructions:   16000000 cycles:    6910079 heartbeat IPC: 2.37970 cumulative IPC: 2.31546 (Simulation time: 0 hr 0 min 25 sec) 
Heartbeat CPU  0 instructions:   17000001 cycles:    7353041 heartbeat IPC: 2.25753 cumulative IPC: 2.31197 (Simulation time: 0 hr 0 min 27 sec) 
Heartbeat CPU  0 instructions:   18000000 cycles:    7788351 heartbeat IPC: 2.29721 cumulative IPC: 2.31114 (Simulation time: 0 hr 0 min 29 sec) 
Heartbeat CPU  0 instructions:   19000001 cycles:    8188945 heartbeat IPC: 2.49630 cumulative IPC: 2.32020 (Simulation time: 0 hr 0 min 30 sec) 
Heartbeat CPU  0 instructions:   20000000 cycles:    8635696 heartbeat IPC: 2.23838 cumulative IPC: 2.31597 (Simulation time: 0 hr 0 min 32 sec) 
Heartbeat CPU  0 instructions:   21000001 cycles:    9080899 heartbeat IPC: 2.24617 cumulative IPC: 2.31255 (Simulation time: 0 hr 0 min 34 sec) 
Heartbeat CPU  0 instructions:   22000000 cycles:    9481624 heartbeat IPC: 2.49547 cumulative IPC: 2.32028 (Simulation time: 0 hr 0 min 35 sec) 
Heartbeat CPU  0 instructions:   23000003 cycles:    9895914 heartbeat IPC: 2.41378 cumulative IPC: 2.32419 (Simulation time: 0 hr 0 min 37 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   10338175 heartbeat IPC: 2.26110 cumulative IPC: 2.32149 (Simulation time: 0 hr 0 min 38 sec) 
Heartbeat CPU  0 instructions:   25000000 cycles:   10787162 heartbeat IPC: 2.22724 cumulative IPC: 2.31757 (Simulation time: 0 hr 0 min 40 sec) 
Heartbeat CPU  0 instructions:   26000000 cycles:   11183469 heartbeat IPC: 2.52330 cumulative IPC: 2.32486 (Simulation time: 0 hr 0 min 42 sec) 
Heartbeat CPU  0 instructions:   27000001 cycles:   11598299 heartbeat IPC: 2.41063 cumulative IPC: 2.32793 (Simulation time: 0 hr 0 min 43 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   12046057 heartbeat IPC: 2.23335 cumulative IPC: 2.32441 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  0 instructions:   29000000 cycles:   12478937 heartbeat IPC: 2.31011 cumulative IPC: 2.32392 (Simulation time: 0 hr 0 min 46 sec) 
Heartbeat CPU  0 instructions:   30000003 cycles:   12886750 heartbeat IPC: 2.45211 cumulative IPC: 2.32797 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  0 instructions:   31000003 cycles:   13377015 heartbeat IPC: 2.03971 cumulative IPC: 2.31741 (Simulation time: 0 hr 0 min 50 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   13779741 heartbeat IPC: 2.48307 cumulative IPC: 2.32225 (Simulation time: 0 hr 0 min 51 sec) 
Heartbeat CPU  0 instructions:   33000001 cycles:   14203744 heartbeat IPC: 2.35848 cumulative IPC: 2.32333 (Simulation time: 0 hr 0 min 53 sec) 
Heartbeat CPU  0 instructions:   34000003 cycles:   14655903 heartbeat IPC: 2.21162 cumulative IPC: 2.31988 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  0 instructions:   35000002 cycles:   15077346 heartbeat IPC: 2.37280 cumulative IPC: 2.32136 (Simulation time: 0 hr 0 min 56 sec) 
